Title,30205,30000,30001,30002,30003,30004,30005,30006,30007,30008,30009,30010,30011,30012,30013,30014,30015,30016,30017,30018,30019,30020,30021,30022,30023,30024,30025,30026,30027,30028,30029,30030,30031,30032,30033,30034,30035,30037,30038,30039,30040,30041,30042,30043,30044,30045,30046,30047,30048,30049,30050,30051,30052,30053,30054,30055,30056,30057,30058,30059,30060,30061,30062,30063,30064,30065,30066,30067,30068,30069,30070,30071,30073,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110,30111,30112,30113,30114,30115,30116,30117,30118,30119,30120,30121,30122,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159,30160,30161,30162,30163,30164,30165,30166,30167,30168,30169,30170,30171,30172,30173,30174,30175,30176,30177,30178,30179,30180,30181,30182,30183,30184,30185,30186,30187,30188,30189,30190,30191,30192,30193,30194,30195,30196,30197,30198,30199,30201,30202,30203,30204
30110,2.894,1.5635,2.4582,1.9208,4.2862,3.3959,1.3376,3.4919,3.0531,4.2617,0.81882,3.7257,2.3241,3.6116,5.6854,2.2569,1.8729,4.5146,4.9044,4.45,1.858,6.1055,2.402,5.2464,4.0461,1.2031,0.93308,1.1488,1.9868,2.3906,2.6734,2.203,1.1917,0.65402,3.2005,1.2547,3.9914,2.3575,2.8574,3.2798,3.3356,3.6663,3.0304,6.4078,5.7447,1.7348,2.0761,1.3644,5.1137,6.125,2.4192,2.7851,3.7383,2.875,4.62,1.9939,2.8082,1.0142,1.1447,4.3593,4.1786,6.3625,3.3952,2.7775,4.9931,2.7767,5.3871,4.0209,4.3616,4.3007,5.0258,3.6554,6.7956,1.6421,2.8102,3.4856,4.9605,5.0347,5.4775,3.2446,3.2074,7.1485,5.083,6.0722,6.4568,3.1713,1.2278,7.2962,2.2293,2.303,2.6206,4.061,6.1241,6.6527,2.5744,5.4811,2.4687,7.3694,5.0022,8.0251,4.677,8.3874,1.9613,6.6754,8.8169,7.7023,3.5609,0.96035,0,6.0859,2.4294,2.6146,5.9345,1.0233,9.2122,9.6182,10.009,10.325,10.36,10.021,10.349,9.002,9.6319,9.3652,10.13,10.036,9.8112,10.631,10.678,10.643,10.338,9.667,10.2,9.7634,10.112,8.9309,8.2333,9.2951,8.8113,9.7145,3.2105,2.0819,2.1119,3.395,6.6124,3.9817,5.2063,5.7669,8.7333,2.4553,2.7883,7.3966,1.8955,5.2813,5.5891,8.0759,6.6534,9.2416,5.9304,2.912,4.9798,3.7292,6.9766,8.7621,8.1857,4.6312,3.9497,3.4695,1.7889,1.2881,1.3063,3.5804,6.2231,3.2099,2.4544,3.5686,1.4567,2.3665,2.6505,2.6895,0.98142,1.3194,2.4404,1.6267,2.7326,4.4334,3.0074,1.5626,0.57245,2.3775,0.79709,0.86716,1.301,1.7012,0.86697,0.7534,1.3692,7.6246,3.8128,2.1447,8.8104,1.9204
30111,3.5246,7.2871,3.6277,5.1912,10.372,7.8014,7.4236,7.4664,7.0874,5.995,6.0082,7.9338,8.2127,7.2859,7.4187,4.9498,6.0162,7.7835,7.2957,6.3542,5.6148,7.8388,7.9791,6.9798,5.7795,5.3379,5.6237,5.1058,5.6595,7.5597,7.2531,7.3794,4.8942,5.5825,5.8355,4.8312,7.867,5.9191,5.5393,7.4781,7.3699,6.3476,7.4774,8.1411,7.4781,4.3961,6.6472,7.4024,7.6037,7.8583,7.4319,7.1396,7.4,7.9976,6.3533,4.092,8.4261,5.0717,5.7586,9.5662,6.9391,8.0958,8.5155,6.5224,6.7265,8.8626,10.408,10.107,10.447,10.387,11.112,9.7413,8.529,4.4438,3.2757,2.6003,1.1254,1.0513,0.60847,4.9779,3.9434,1.073,2.0834,2.1477,1.8038,6.7764,6.7291,9.0295,7.0113,7.7096,8.7065,7.4863,7.8575,8.386,8.6603,7.2144,8.5547,1.2835,2.4956,1.9392,1.9415,2.3015,8.0473,0.58947,2.731,1.6288,5.7631,5.1831,6.0859,0,8.5153,3.4713,7.6678,5.2356,3.1263,3.5323,3.9228,4.2391,4.2739,3.9348,4.2633,2.9161,3.5459,3.2793,4.0439,3.9501,3.7252,4.545,4.5919,4.5575,4.2519,3.5811,4.1136,3.6775,4.0259,2.845,2.1474,3.2092,2.7253,3.6286,7.8884,6.7884,8.1978,9.4809,12.698,3.1426,5.7801,5.7107,5.8993,8.5412,8.8742,5.7182,6.4928,3.0198,7.3224,9.8092,8.3867,5.8764,7.6637,4.6453,3.2711,5.3426,4.1302,10.495,9.919,4.4598,10.036,9.5555,7.581,7.0909,6.8132,9.6663,5.8015,9.2959,8.2491,9.6545,7.5427,6.8486,8.7364,8.3535,6.1447,5.4857,7.7505,7.7126,7.597,7.57,7.3376,4.5233,6.3905,3.7084,5.2888,5.2188,4.7849,5.7015,5.3768,5.7851,5.8966,5.22,9.8495,7.2623,10.544,8.0063
30112,5.3233,2.2285,4.8876,3.3241,4.4136,4.0609,1.8132,4.1569,3.7181,4.9267,2.5071,4.3907,2.9891,4.2766,6.3504,3.5655,2.5379,5.1796,5.5694,5.115,2.9005,6.7705,3.067,5.9114,4.7111,3.1774,2.8916,3.4095,2.8558,3.0556,3.3384,2.868,3.6211,2.9328,3.8655,3.6841,4.6564,3.0225,3.5224,3.9448,4.0006,4.3313,3.6954,7.0728,6.4097,4.1192,2.7411,2.0294,5.7787,6.79,3.0842,3.4501,4.4033,3.54,5.285,4.4233,3.4732,3.4436,2.7567,5.0243,4.8436,7.0275,4.0602,3.4425,5.6581,3.1157,6.0521,3.0542,3.3633,2.4159,3.6303,3.7426,7.4606,4.0715,5.2396,5.915,7.3899,7.464,7.9068,4.6064,5.6368,9.5778,7.5124,8.5016,8.8862,3.8363,1.8928,7.9612,2.8943,2.968,2.9965,4.726,6.7891,7.3177,1.5341,6.1461,2.0531,9.7988,7.4315,10.454,7.1063,10.817,1.0665,9.1048,11.246,10.132,4.2259,3.3322,2.4294,8.5153,0,5.044,6.5995,3.2797,11.642,12.048,12.438,12.754,12.789,12.45,12.779,11.431,12.061,11.795,12.559,12.465,12.241,13.06,13.107,13.073,12.767,12.096,12.629,12.193,12.541,11.36,10.663,11.725,11.241,12.144,3.8755,2.7469,2.6466,2.2062,4.183,6.4111,7.6357,8.1963,11.163,2.4271,1.9221,9.8259,2.5605,7.7107,6.7155,8.7409,7.3184,11.671,6.5954,5.0633,7.4092,6.1585,9.406,9.4271,8.8507,7.0606,1.5204,1.5523,2.4539,1.9531,1.9713,1.151,8.6524,1.28,3.1194,1.1392,1.7338,3.0315,3.2494,3.3545,2.3706,3.0296,3.1054,1.6977,3.3976,5.0984,3.6724,3.992,2.1248,4.8069,3.2265,3.2965,3.7304,2.8138,3.1385,2.7302,2.6187,10.054,4.4778,2.8097,9.4754,0.51411
30113,3.9933,3.8159,3.9081,4.1228,6.9008,5.5979,3.9523,5.6939,5.2551,6.4637,3.0208,5.9277,4.7414,5.8136,7.8874,4.4589,4.0749,6.7166,7.1064,6.6521,4.06,8.3075,4.604,7.4485,6.2481,3.4051,3.1351,3.3508,4.1888,4.5926,4.8754,4.405,2.4578,2.856,5.4025,3.0859,6.1935,4.5595,5.0594,5.4818,5.5376,5.8683,5.2324,8.6098,7.9467,3.9368,4.2781,3.9311,7.3157,8.327,4.6212,4.9871,5.9403,5.077,6.822,2.1602,5.0102,3.0117,3.3467,6.5613,6.3806,8.5645,5.5972,4.9795,7.1952,5.3913,7.5891,6.6355,6.9762,6.9153,7.6404,6.27,8.9977,2.6198,2.339,2.024,2.3459,2.42,2.8628,5.4466,4.4121,4.5338,2.5521,3.4576,3.8422,5.3733,3.4298,9.4982,4.4313,4.5051,5.2352,6.263,8.3261,8.8547,5.189,7.6831,5.0834,4.7548,2.3875,5.4105,2.0623,5.7728,4.576,4.0608,6.2023,5.0877,5.7629,1.7118,2.6146,3.4713,5.044,0,8.1365,3.2253,6.5976,7.0036,7.3941,7.7104,7.7452,7.4061,7.7345,6.3874,7.0172,6.7506,7.5152,7.4214,7.1965,8.0163,8.0632,8.0288,7.7232,7.0524,7.5849,7.1488,7.4972,6.3163,5.6187,6.6805,6.1966,7.0999,5.4125,4.2839,4.7265,6.0096,9.227,3.6113,6.2488,6.1794,6.368,5.0699,5.4029,6.1869,4.0975,3.4885,7.7911,10.278,8.8554,6.6269,8.1324,5.114,3.7398,5.8113,4.5989,10.964,10.388,4.9285,6.5644,6.0842,4.1097,3.6196,3.5083,6.195,6.2702,5.8246,4.7778,6.1832,4.0714,4.5685,5.2651,4.8915,3.1834,3.5214,4.6424,4.2413,4.9346,6.6354,5.2094,2.7631,2.9192,2.413,2.9525,2.6621,2.7115,3.9032,3.069,2.9554,3.5712,5.6887,6.3782,4.3467,11.012,4.535
30114,4.1432,4.371,4.2283,4.0137,5.7538,3.1831,4.7863,2.8481,2.8813,1.6727,5.1156,3.3155,3.6103,2.6676,1.9046,3.6776,4.0616,3.1652,2.6774,1.7359,4.0764,2.5766,3.5324,2.293,1.8883,4.7313,5.0014,4.7857,3.9476,3.5439,3.261,3.7315,5.6787,5.2804,2.7339,5.0506,3.2487,3.577,3.077,2.8598,2.7516,2.2681,2.9041,2.5118,2.7903,4.1997,3.8583,4.5701,2.9854,0.38917,3.5152,3.1493,2.7817,3.3793,1.3145,5.9763,3.8078,5.1247,4.7897,4.9479,2.3209,2.1956,3.8972,3.1569,1.5456,4.2443,5.7898,5.4885,5.8292,5.7683,6.4934,5.123,1.8975,5.5166,5.7974,6.1125,6.6353,7.7475,7.1487,2.6899,3.7244,8.7408,5.5844,5.5201,5.864,2.7632,4.7067,3.3749,3.7051,3.6314,4.0882,2.868,1.6941,1.2525,5.0653,1.5721,4.5464,6.7607,10.163,7.6229,9.6093,8.5561,5.5329,8.1726,8.1636,9.2965,2.3736,6.8948,5.9345,7.6678,6.5995,8.1365,0,4.9112,9.8386,10.401,10.688,10.861,10.591,10.884,11.058,10.29,9.7228,10.447,10.449,10.14,10.31,10.889,10.146,9.7004,10.246,8.1994,9.7011,9.3393,9.8817,9.2326,9.766,10.7,10.344,10.628,3.2701,3.8526,3.9528,4.8626,8.08,4.5252,3.7387,4.2993,7.2657,4.1723,4.6774,5.9289,4.039,4.6479,2.8185,2.1414,2.7367,7.7739,2.1792,3.0225,4.3967,2.3252,5.509,2.8277,2.7947,3.2079,5.5179,5.0472,4.1456,4.6463,4.6282,5.4732,4.7554,5.3195,3.6308,5.888,4.8656,3.568,4.1181,3.7352,4.953,4.6151,3.4941,4.9017,3.2019,2.9517,2.9271,5.3734,5.362,5.7235,5.184,5.4743,5.4249,4.2333,5.0675,5.1811,4.5652,6.157,5.2312,3.7897,2.876,6.0853
30115,2.0436,2.0516,1.6078,0.89752,5.1365,2.5659,2.188,2.4686,2.0299,3.2384,0.7726,2.7024,2.9772,2.5884,4.6622,1.2336,0.84964,3.4914,3.8812,3.4268,0.83475,5.0823,2.7436,4.2232,3.0229,0.17986,0.38814,0.12977,0.96356,2.3242,2.0175,2.1439,0.76751,0.36924,2.1773,0.40437,2.9682,1.3342,1.8342,2.2565,2.3124,2.6431,2.2419,5.3845,4.7215,0.83946,1.4117,2.1668,4.0904,5.1017,2.1964,1.904,2.7151,2.762,3.5967,1.1435,3.1905,0.21352,0.52303,4.3306,3.1553,5.3392,3.28,1.7543,3.9699,3.627,5.1725,4.8712,5.2119,5.1511,5.8762,4.5058,5.7724,0.79174,1.9599,2.6353,4.1101,4.1843,4.6271,2.2213,2.357,6.2981,4.2326,5.2218,5.6065,2.148,1.4936,6.2729,1.7757,2.4741,3.471,3.0377,5.1009,5.6294,3.4248,4.4578,3.3191,6.5191,5.2522,7.1747,4.6981,7.537,2.8117,5.825,7.9666,6.8519,2.5376,1.9836,1.0233,5.2356,3.2797,3.2253,4.9112,0,8.3618,8.7678,9.1583,9.4747,9.5095,9.1703,9.4988,8.1517,8.7815,8.5149,9.2795,9.1857,8.9608,9.7806,9.8275,9.793,9.4875,8.8166,9.3492,8.9131,9.2615,8.0806,7.3829,8.4448,7.9609,8.8642,2.6529,1.5528,2.9623,4.2454,7.4628,3.1313,4.3559,4.9165,7.8829,3.3057,3.6387,6.5462,1.2572,4.4309,4.5659,7.0526,5.6301,8.3912,4.9072,1.8887,4.1294,2.8788,6.1263,7.7389,7.1624,3.7809,4.8001,4.3199,2.3455,1.8553,1.5776,4.4307,5.3727,4.0603,3.0135,4.419,2.3071,1.613,3.5008,3.118,0.90912,0.29614,2.5149,2.4771,2.3614,3.4101,2.1021,0.71222,1.155,1.5271,0.27281,0.56313,0.51373,0.67791,0.15629,0.54959,0.66103,6.7742,4.6139,2.0267,7.7872,2.7707
30116,6.3182,10.413,6.754,8.3175,13.498,10.928,10.55,10.593,10.214,8.1659,9.1344,11.06,11.339,10.412,9.6491,8.076,9.1425,10.91,10.422,9.4804,8.741,10.321,11.105,10.038,8.5709,8.4641,8.75,8.232,8.7858,10.686,10.379,10.506,8.0205,8.7088,8.9617,7.9574,10.993,9.0454,8.6656,10.604,10.496,9.4739,10.604,10.312,10.535,7.5224,9.7735,10.529,10.73,10.029,10.558,10.266,10.526,11.124,8.706,7.2183,11.552,8.198,8.8848,12.692,10.065,10.267,11.642,9.6487,9.2902,11.989,13.534,13.233,13.574,13.513,14.238,12.868,10.7,7.5701,6.4019,5.7266,4.2517,4.1775,3.7347,7.1487,6.1142,2.0637,4.2542,4.3185,3.9746,9.9026,9.8554,11.2,10.138,10.836,11.833,10.613,10.028,10.557,11.787,9.3852,11.681,3.0779,4.21,2.2157,4.5352,1.2825,11.174,2.5368,1.675,1.5099,8.8893,8.3094,9.2122,3.1263,11.642,6.5976,9.8386,8.3618,0,0.5628,0.84894,1.1129,1.1477,1.0449,1.2194,0.45183,0.41967,0.60817,0.91765,0.82388,0.59899,1.4187,1.4657,1.4312,1.1257,2.3152,0.98737,0.55127,0.89966,0.60597,0.97888,0.86182,0.50552,0.78926,11.015,9.9146,11.324,12.607,15.825,5.3134,7.9509,7.8816,8.0701,11.667,12,7.889,9.619,5.1907,9.4933,11.98,10.558,8.0472,9.9237,6.8161,5.4419,7.5134,6.301,12.666,12.09,6.6307,13.162,12.682,10.707,10.217,9.9394,12.793,7.9724,12.422,11.375,12.781,10.669,9.9748,11.863,11.48,9.2709,8.612,10.877,10.839,10.723,10.696,10.464,7.6496,9.5168,6.8347,8.4151,8.345,7.9112,8.8278,8.5031,8.9114,9.0228,7.3908,12.976,10.389,12.715,11.133
30117,6.7242,10.819,7.16,8.7235,13.904,11.334,10.956,10.999,10.62,8.7287,9.5404,11.466,11.745,10.818,10.152,8.4821,9.5485,11.316,10.828,9.8864,9.1471,10.727,11.511,10.444,8.9769,8.8702,9.156,8.6381,9.1918,11.092,10.785,10.912,8.4265,9.1148,9.3678,8.3635,11.399,9.4514,9.0716,11.01,10.902,9.8799,11.01,10.875,10.941,7.9284,10.179,10.935,11.136,10.592,10.964,10.672,10.932,11.53,9.112,7.6243,11.958,8.604,9.2909,13.098,10.471,10.829,12.048,10.055,9.6962,12.395,13.94,13.639,13.98,13.919,14.644,13.274,11.263,7.9761,6.808,6.1326,4.6577,4.5836,4.1408,7.7115,6.677,2.4697,4.817,4.8813,4.5374,10.309,10.261,11.763,10.544,11.242,12.239,11.019,10.591,11.12,12.193,9.948,12.087,3.6407,4.6161,2.7785,4.9413,1.8453,11.58,2.9428,2.2379,1.9159,9.2953,8.7154,9.6182,3.5323,12.048,7.0036,10.401,8.7678,0.5628,0,0.39046,0.70683,0.74163,0.4821,0.73096,0.61619,0.67857,0.25299,0.51161,0.41785,0.19295,1.0127,1.0596,1.0252,0.71963,2.878,0.70027,1.0621,0.51971,1.1688,1.3849,0.32308,0.80696,0.22645,11.421,10.321,11.73,13.013,16.231,5.8762,8.5137,8.4444,8.6329,12.074,12.407,8.4518,10.025,5.7535,10.056,12.543,11.12,8.61,10.397,7.3789,6.0047,8.0762,6.8638,13.229,12.653,7.1935,13.568,13.088,11.113,10.623,10.345,13.199,8.5352,12.828,11.781,13.187,11.075,10.381,12.269,11.886,9.677,9.018,11.283,11.245,11.129,11.102,10.87,8.0556,9.9228,7.2407,8.8211,8.7511,8.3172,9.2338,8.9091,9.3174,9.4289,7.9536,13.382,10.795,13.277,11.539
30118,7.1147,11.21,7.5505,9.114,14.295,11.724,11.346,11.389,11.01,9.0148,9.9309,11.857,12.135,11.209,10.446,8.8725,9.939,11.706,11.218,10.277,9.5375,11.118,11.902,10.834,9.3674,9.2606,9.5464,9.0285,9.5823,11.482,11.176,11.302,8.817,9.5053,9.7582,8.7539,11.79,9.8419,9.4621,11.401,11.293,10.27,11.4,11.161,11.331,8.3189,10.57,11.325,11.526,10.878,11.355,11.062,11.323,11.92,9.5025,8.0148,12.349,8.9945,9.6813,13.489,10.862,11.116,12.438,10.445,10.087,12.785,14.331,14.03,14.37,14.309,15.034,13.664,11.549,8.3666,7.1984,6.5231,5.0482,4.974,4.5312,7.9977,6.9631,2.8602,5.1032,5.1674,4.8235,10.699,10.652,12.049,10.934,11.632,12.629,11.409,10.877,11.406,12.583,10.234,12.477,3.9268,5.0065,3.0647,5.3317,2.1315,11.97,3.3333,2.524,2.3064,9.6858,9.1059,10.009,3.9228,12.438,7.3941,10.688,9.1583,0.84894,0.39046,0,0.31636,0.35116,0.19596,0.37044,1.0067,0.96471,0.64345,0.23807,0.54753,0.37733,0.62225,0.66916,0.98718,0.44184,3.1642,0.9864,1.3483,0.80584,1.4549,1.7754,0.71355,1.1974,0.29415,11.811,10.711,12.121,13.404,16.621,6.1624,8.7998,8.7305,8.9191,12.464,12.797,8.7379,10.416,6.0396,10.342,12.829,11.406,8.8962,10.72,7.6651,6.2909,8.3624,7.15,13.515,12.939,7.4796,13.958,13.478,11.504,11.014,10.736,13.589,8.8213,13.219,12.172,13.577,11.465,10.771,12.659,12.276,10.067,9.4085,11.673,11.635,11.52,11.493,11.26,8.4461,10.313,7.6312,9.2116,9.1415,8.7077,9.6243,9.2996,9.7079,9.8193,8.2397,13.772,11.185,13.564,11.929
30119,7.4311,11.526,7.8669,9.4303,14.611,12.041,11.663,11.706,11.327,9.2148,10.247,12.173,12.452,11.525,10.762,9.1889,10.255,12.023,11.535,10.593,9.8539,11.434,12.218,11.15,9.6837,9.577,9.8628,9.3449,9.8987,11.799,11.492,11.619,9.1333,9.8217,10.075,9.0703,12.106,10.158,9.7784,11.717,11.609,10.587,11.717,11.369,11.648,8.6352,10.886,11.642,11.843,11.052,11.671,11.379,11.639,12.237,9.8188,8.3311,12.665,9.3108,9.9977,13.805,11.178,11.289,12.755,10.762,10.403,13.102,14.647,14.346,14.687,14.626,15.351,13.98,11.722,8.6829,7.5148,6.8394,5.3645,5.2904,4.8476,8.1713,7.1368,3.1766,5.2768,5.3411,4.9972,11.015,10.968,12.232,11.25,11.949,12.946,11.725,11.051,11.579,12.899,10.43,12.794,4.1005,5.3229,3.2383,5.6481,2.3051,12.286,3.6497,2.6977,2.6227,10.002,9.4222,10.325,4.2391,12.754,7.7104,10.861,9.4747,1.1129,0.70683,0.31636,0,0.26991,0.30436,0.19677,1.323,1.1384,0.95981,0.41174,0.7212,0.551,0.30588,0.7156,1.1609,0.61551,3.3379,1.1601,1.5219,0.97951,1.6286,2.0917,1.0299,1.5138,0.61051,12.128,11.027,12.437,13.72,16.937,6.3434,8.9735,8.9042,9.0927,12.78,13.113,8.9116,10.732,6.2133,10.516,13.003,11.594,9.0698,11.037,7.8388,6.4645,8.536,7.3237,13.689,13.112,7.6533,14.275,13.795,11.82,11.33,11.052,13.905,8.995,13.535,12.488,13.894,11.782,11.088,12.976,12.593,10.384,9.7249,11.99,11.952,11.836,11.809,11.577,8.7625,10.63,7.9475,9.528,9.4579,9.024,9.9406,9.6159,10.024,10.136,8.4134,14.089,11.501,13.737,12.245
30120,7.4659,11.561,7.9017,9.4651,14.646,12.075,11.697,11.74,11.361,9.2496,10.282,12.208,12.487,11.56,10.797,9.2237,10.29,12.057,11.57,10.628,9.8887,11.469,12.253,11.185,9.7185,9.6118,9.8976,9.3797,9.9335,11.834,11.527,11.653,9.1681,9.8565,10.109,9.1051,12.141,10.193,9.8132,11.752,11.644,10.622,11.751,11.404,11.683,8.67,10.921,11.676,11.878,10.782,11.706,11.413,11.674,12.271,9.8536,8.3659,12.7,9.3456,10.033,13.84,11.213,11.088,12.789,10.796,10.438,13.137,14.682,14.381,14.721,14.661,15.386,14.015,11.453,8.7177,7.5496,6.8742,5.3993,5.3252,4.8824,8.1828,7.1524,3.2114,5.2769,5.0712,4.7273,11.05,11.003,12.267,11.285,11.984,12.98,11.76,10.781,11.31,12.934,10.464,12.829,3.8306,5.3577,2.9684,5.6829,2.0352,12.321,3.6844,2.4278,2.6575,10.037,9.457,10.36,4.2739,12.789,7.7452,10.591,9.5095,1.1477,0.74163,0.35116,0.26991,0,0.33915,0.46668,1.3578,0.86848,0.99461,0.23001,0.45129,0.54868,0.29807,0.4457,0.89095,0.34561,3.0679,0.89017,1.252,0.70961,1.4289,2.1265,1.0647,1.5486,0.64531,12.162,11.062,12.472,13.755,16.972,6.3782,8.7036,8.6343,8.8228,12.815,13.148,8.6417,10.767,5.9434,10.246,12.733,11.629,8.7999,11.071,7.7259,6.1946,8.2661,7.0537,13.419,12.843,7.3834,14.31,13.829,11.855,11.365,11.087,13.94,8.7251,13.57,12.523,13.928,11.817,11.122,13.01,12.627,10.419,9.7597,12.024,11.987,11.871,11.844,11.612,8.7973,10.664,7.9823,9.5628,9.4927,9.0588,9.9754,9.6507,10.059,10.171,8.1435,14.123,11.536,13.467,12.28
30121,7.1267,11.222,7.5625,9.126,14.307,11.736,11.358,11.401,11.022,9.2108,9.9429,11.869,12.147,11.221,10.634,8.8846,9.951,11.718,11.23,10.289,9.5495,11.13,11.914,10.846,9.3794,9.2726,9.5585,9.0406,9.5943,11.494,11.188,11.314,8.829,9.5173,9.7703,8.766,11.802,9.8539,9.4741,11.413,11.305,10.282,11.412,11.357,11.343,8.3309,10.582,11.337,11.538,11.074,11.367,11.074,11.335,11.932,9.569,8.0268,12.361,9.0065,9.6934,13.501,10.874,11.312,12.45,10.457,10.099,12.797,14.343,14.042,14.382,14.321,15.046,13.676,11.745,8.3786,7.2105,6.5351,5.0602,4.986,4.5432,8.1936,7.1591,2.8722,5.2991,5.3634,5.0195,10.711,10.664,12.245,10.946,11.644,12.641,11.421,11.073,11.602,12.595,10.43,12.489,4.1228,5.0185,3.2606,5.3437,2.3274,11.982,3.3453,2.72,2.3184,9.6978,9.1179,10.021,3.9348,12.45,7.4061,10.884,9.1703,1.0449,0.4821,0.19596,0.30436,0.33915,0,0.32849,1.0187,1.1607,0.65546,0.43403,0.74349,0.57329,0.61024,0.73789,1.1831,0.6378,3.3601,1.1824,1.5442,1.0018,1.6509,1.7874,0.72556,1.2094,0.30615,11.823,10.723,12.133,13.416,16.633,6.3583,8.9958,8.9265,9.115,12.476,12.809,8.9339,10.428,6.2356,10.538,13.025,11.602,9.0921,10.879,7.861,6.4868,8.5583,7.3459,13.711,13.135,7.6756,13.97,13.49,11.516,11.026,10.748,13.601,9.0173,13.231,12.184,13.589,11.477,10.783,12.671,12.288,10.079,9.4205,11.685,11.647,11.532,11.505,11.272,8.4581,10.325,7.6432,9.2236,9.1535,8.7197,9.6363,9.3116,9.7199,9.8313,8.4357,13.784,11.197,13.759,11.941
30122,7.4552,11.55,7.891,9.4545,14.635,12.065,11.687,11.73,11.351,9.3852,10.271,12.197,12.476,11.549,10.809,9.213,10.279,12.047,11.559,10.617,9.878,11.458,12.242,11.175,9.7079,9.6011,9.8869,9.369,9.9228,11.823,11.516,11.643,9.1574,9.8458,10.099,9.0944,12.13,10.182,9.8026,11.741,11.633,10.611,11.741,11.531,11.672,8.6593,10.91,11.666,11.867,11.249,11.695,11.403,11.663,12.261,9.843,8.3553,12.689,9.335,10.022,13.829,11.202,11.486,12.779,10.786,10.427,13.126,14.671,14.37,14.711,14.65,15.375,14.005,11.919,8.7071,7.5389,6.8635,5.3887,5.3145,4.8717,8.3681,7.3336,3.2007,5.4736,5.5379,5.194,11.04,10.992,12.42,11.275,11.973,12.97,11.75,11.248,11.776,12.924,10.605,12.818,4.2973,5.347,3.4351,5.6722,2.5019,12.311,3.6738,2.8944,2.6469,10.026,9.4464,10.349,4.2633,12.779,7.7345,11.058,9.4988,1.2194,0.73096,0.37044,0.19677,0.46668,0.32849,0,1.3472,1.3352,0.98395,0.60851,0.91797,0.74777,0.28175,0.91237,1.3576,0.81229,3.5346,1.3568,1.7187,1.1763,1.8253,2.1159,1.054,1.5379,0.63464,12.152,11.052,12.461,13.744,16.962,6.5328,9.1703,9.1009,9.2895,12.804,13.137,9.1084,10.756,6.41,10.713,13.199,11.777,9.2666,11.061,8.0355,6.6613,8.7328,7.5204,13.886,13.309,7.8501,14.299,13.819,11.844,11.354,11.076,13.93,9.1917,13.559,12.512,13.918,11.806,11.112,13,12.617,10.408,9.749,12.014,11.976,11.86,11.833,11.601,8.7866,10.654,7.9717,9.5521,9.482,9.0481,9.9647,9.64,10.048,10.16,8.6102,14.113,11.526,13.934,12.27
30123,6.1472,10.203,6.5439,8.1073,13.288,10.718,10.34,10.383,10.004,8.6177,8.9243,10.85,11.129,10.202,10.041,7.8659,8.9323,10.7,10.212,9.2703,8.5309,10.462,10.895,9.8274,8.4021,8.254,8.5398,8.0219,8.5756,10.476,10.169,10.296,7.8103,8.4986,8.7516,7.7473,10.783,8.8352,8.4554,10.394,10.286,9.2638,10.394,10.764,10.325,7.3122,9.5633,10.319,10.52,10.481,10.348,10.056,10.316,10.914,8.9759,7.0081,11.342,7.9878,8.6747,12.482,9.8552,10.718,11.432,9.4385,9.3491,11.779,13.324,13.023,13.364,13.303,14.028,12.657,11.152,7.3599,6.1918,5.5164,4.0415,3.9674,3.5246,7.6005,6.566,1.8536,4.7061,4.7703,4.4264,9.6925,9.6452,11.652,9.9274,10.626,11.623,10.402,10.48,11.009,11.576,9.8371,11.471,3.5297,3.9999,2.6676,4.3251,1.7343,10.963,2.3266,2.1269,1.2997,8.6792,8.0992,9.002,2.9161,11.431,6.3874,10.29,8.1517,0.45183,0.61619,1.0067,1.323,1.3578,1.0187,1.3472,0,0.62982,0.3632,1.1278,1.034,0.80914,1.6289,1.6758,1.6414,1.3358,2.7671,1.1975,0.95116,1.1098,1.0578,0.76873,0.40999,0.19077,0.71251,10.805,9.7045,11.114,12.397,15.614,5.7653,8.4027,8.3334,8.522,11.457,11.79,8.3408,9.4089,5.6425,9.9451,12.432,11.009,8.499,10.286,7.268,5.8938,7.9653,6.7529,13.118,12.542,7.0825,12.952,12.472,10.497,10.007,9.7293,12.582,8.4242,12.212,11.165,12.571,10.459,9.7647,11.652,11.27,9.0608,8.4018,10.667,10.629,10.513,10.486,10.254,7.4394,9.3066,6.6245,8.2049,8.1349,7.701,8.6176,8.2929,8.7012,8.8127,7.8426,12.766,10.178,13.166,10.922
