"","Stationnumber","date","weekday","RidesOut","RidesIn","Rideoutminusin","Name","Latitude","Longitude","Total.docks"
"12241","30088",2017-08-25,"Fri",28,27,1,"6th Ave SE & University Ave",44.983281,-93.24812,27
"12242","30171",2017-08-25,"Fri",10,5,5,"SE 3rd Ave & University Ave SE",44.985465,-93.252102,15
"12243","30050",2017-08-25,"Fri",16,16,0,"2nd Ave S & S 3rd Street",44.97974,-93.26599,27
"12244","30044",2017-08-25,"Fri",14,16,-2,"26th Street & Hennepin",44.9554734,-93.29714298,15
"12245","30051",2017-08-25,"Fri",16,14,2,"7th Street & 4th Ave S",44.97497,-93.266684,15
"12246","30109",2017-08-25,"Fri",9,12,-3,"Como Ave SE & 29th Ave SE",44.987934,-93.212892,19
"12247","30134",2017-08-25,"Fri",3,5,-2,"Upper Landing",44.940902,-93.098712,19
"12248","30065",2017-08-25,"Fri",4,9,-5,"N Washington Ave & 9th Ave N",44.98987911,-93.27978373,15
"12249","30106",2017-08-25,"Fri",1,1,0,"Dale Street & Grand Ave.",44.939779,-93.126261,15
"12250","30162",2017-08-25,"Fri",9,3,6,"Mississippi River Blvd & Summit Ave",44.940288,-93.197997,15
"12251","30178",2017-08-25,"Fri",2,4,-2,"5th Street NE & 1st Ave NE",44.990328,-93.254295,15
"12252","30119",2017-08-25,"Fri",1,2,-1,"Union Depot",44.948399,-93.086584,23
"12253","30102",2017-08-25,"Fri",6,8,-2,"Como Park Conservatory",44.98025511,-93.15167874,19
"12254","30153",2017-08-25,"Fri",5,1,4,"Coldwater Spring",44.905043,-93.198283,15
"12255","30011",2017-08-25,"Fri",19,13,6,"North 2nd Street & 4th Ave N",44.986087,-93.272459,19
"12256","30017",2017-08-25,"Fri",6,10,-4,"Lyndale Ave S & 22nd Street ",44.960744,-93.28815,19
"12257","30104",2017-08-25,"Fri",11,14,-3,"Logan Park",44.99882,-93.25276,23
"12258","30172",2017-08-25,"Fri",13,16,-3,"2nd Street SE & 5th Ave SE",44.983321,-93.249653,15
"12259","30137",2017-08-25,"Fri",4,0,4,"Selby Ave & Virginia Street",44.9467,-93.1151,19
"12260","30054",2017-08-25,"Fri",4,3,1,"Midtown Greenway & 5th Ave S",44.950371,-93.269278,15
"12261","30192",2017-08-25,"Fri",3,9,-6,"Cooke Hall",44.976303,-93.230029,15
"12262","30073",2017-08-25,"Fri",4,4,0,"West 34th Street  & Hennepin Ave S",44.941388,-93.298634,19
"12263","30195",2017-08-25,"Fri",19,18,1,"Willey Hall",44.972404,-93.242891,23
"12264","30034",2017-08-25,"Fri",12,14,-2,"Oak Street Ramp",44.97202,-93.22697,23
"12265","30007",2017-08-25,"Fri",17,10,7,"9th Street & 4th Ave",44.97265,-93.26872,19
"12266","30025",2017-08-25,"Fri",12,12,0,"Williamson Hall",44.977406,-93.234911,25
"12267","30202",2017-08-25,"Fri",17,14,3,"Mill City Quarter",44.9805,-93.2618,23
"12268","30132",2017-08-25,"Fri",2,2,0,"Kellogg Blvd & Wabasha Street",44.943846,-93.09227,15
"12269","30083",2017-08-25,"Fri",3,3,0,"Wilder Street & Marshall Ave",44.948147,-93.185819,15
"12270","30185",2017-08-25,"Fri",2,2,0,"5th Street NE & 3rd Ave NE",44.991821,-93.255558,15
"12271","30180",2017-08-25,"Fri",8,8,0,"3rd Street N & 8th Ave N",44.987996,-93.279854,19
"12272","30096",2017-08-25,"Fri",6,7,-1,"University Ave NE & 12th Ave NE",44.999874,-93.262955,15
"12273","30061",2017-08-25,"Fri",8,6,2,"W 31st Street & Hennepin Ave S",44.946687,-93.29736,19
"12274","30108",2017-08-25,"Fri",2,1,1,"Elliot Ave S & E 24th Street",44.95937384,-93.26101631,15
"12275","30148",2017-08-25,"Fri",2,0,2,"46th Street Light Rail Station",44.920466,-93.21953,15
"12276","30161",2017-08-25,"Fri",6,5,1,"27th Ave S & Minnehaha Ave",44.947329,-93.233092,15
"12277","30013",2017-08-25,"Fri",17,13,4,"Lyndale Ave S & W 29th Street",44.94948465,-93.28822732,19
"12278","30094",2017-08-25,"Fri",3,3,0,"West 32nd Street & Bryant Ave S",44.94478,-93.29038,15
"12279","30123",2017-08-25,"Fri",3,3,0,"Minnesota Dept. of Transportation",44.95385,-93.10445,15
"12280","30127",2017-08-25,"Fri",3,5,-2,"Landmark Plaza",44.945267,-93.096114,15
"12281","30147",2017-08-25,"Fri",4,7,-3,"Lake Street & West River Parkway",44.948452,-93.206201,15
"12282","30160",2017-08-25,"Fri",4,6,-2,"Dupont Ave S & W 29th Street",44.949699,-93.293129,15
"12283","30156",2017-08-25,"Fri",14,17,-3,"Lake Nokomis",44.915957,-93.242761,23
"12284","30190",2017-08-25,"Fri",10,11,-1,"7th Street SE & 10th Ave SE",44.985576,-93.238743,15
"12285","30040",2017-08-25,"Fri",11,12,-1,"11th Street & Marquette",44.97265,-93.27405,19
"12286","30095",2017-08-25,"Fri",2,4,-2,"West 36th Street & Bryant Ave S",44.93775,-93.2912,15
"12287","30128",2017-08-25,"Fri",4,3,1,"Wells Fargo Place",44.94813,-93.09663,15
"12288","30023",2017-08-25,"Fri",3,2,1,"Chicago & 27th Street",44.95355,-93.26259,15
"12289","30166",2017-08-25,"Fri",4,5,-1,"W 36th Street & W Calhoun Parkway",44.937817,-93.320212,19
"12290","30157",2017-08-25,"Fri",11,5,6,"Lake Harriet Bandshell",44.92936,-93.30713,25
"12291","30182",2017-08-25,"Fri",8,8,0,"Sanford Hall",44.980831,-93.240282,23
"12292","30131",2017-08-25,"Fri",4,3,1,"Harriet Island",44.93768,-93.094532,19
"12293","30037",2017-08-25,"Fri",6,11,-5,"Currie Park",44.969225,-93.251136,15
"12294","30174",2017-08-25,"Fri",1,3,-2,"Hiawatha Ave & E 50th Street",44.91294254,-93.21014017,15
"12295","30188",2017-08-25,"Fri",9,7,2,"S 8th Street & 2nd Ave S",44.974795,-93.270649,19
"12296","30173",2017-08-25,"Fri",2,1,1,"22nd Ave NE & California Street NE",45.010119,-93.268598,15
"12297","30038",2017-08-25,"Fri",6,6,0,"E Franklin Ave & Bloomington Ave S",44.96285,-93.252269,15
"12298","30003",2017-08-25,"Fri",3,1,2,"Plymouth Ave N &  N Oliver Ave",44.991412,-93.306269,15
"12299","30110",2017-08-25,"Fri",14,17,-3,"15th Ave SE & Como Ave SE",44.987517,-93.230469,19
"12300","30055",2017-08-25,"Fri",6,1,5,"Malcolm Ave SE & 5th Street SE",44.97337143,-93.21126401,24
"12301","30078",2017-08-25,"Fri",2,0,2,"Englewood Ave & N Asbury Street",44.964172,-93.165868,15
"12302","30129",2017-08-25,"Fri",1,2,-1,"Shepard Road & Sibley Street",44.94638658,-93.08343261,15
"12303","30081",2017-08-25,"Fri",4,6,-2,"East Lake Street & 36th Ave S",44.94826,-93.22106,15
"12304","30087",2017-08-25,"Fri",5,10,-5,"Grant Street & Portland Ave",44.96954,-93.2669,15
"12305","30187",2017-08-25,"Fri",9,7,2,"Groveland Ave & Clifton Place",44.966145,-93.286294,19
"12306","30198",2017-08-25,"Fri",1,3,-2,"Bohemian Flats",44.976223,-93.2416,15
"12307","30002",2017-08-25,"Fri",8,6,2,"Riverside Ave & 23rd Ave S",44.967115,-93.240149,15
"12308","30181",2017-08-25,"Fri",7,5,2,"5th Ave N & 4th Street N",44.98446,-93.277234,23
"12309","30032",2017-08-25,"Fri",6,10,-4,"4th Street & 17th Ave SE",44.97913,-93.23189,15
"12310","30020",2017-08-25,"Fri",2,3,-1,"YWCA Uptown",44.95131,-93.29853,19
"12311","30103",2017-08-25,"Fri",4,6,-2,"Hague Ave & Dale Street",44.945736,-93.12661,15
"12312","30049",2017-08-25,"Fri",4,5,-1,"Nicollet Ave & W 37th Street",44.93531794,-93.27807784,15
"12313","30165",2017-08-25,"Fri",3,3,0,"Upton Ave S & Sheridan Ave S",44.92515,-93.314597,15
"12314","30111",2017-08-25,"Fri",1,3,-2,"Hamline Ave N & University Ave",44.9559764,-93.15670252,15
"12315","30144",2017-08-25,"Fri",11,11,0,"N 4th Ave & W River Parkway",44.988461,-93.269087,15
"12316","30053",2017-08-25,"Fri",2,2,0,"2nd Ave N & N 6th Street",44.980536,-93.275626,23
"12317","30116",2017-08-25,"Fri",2,2,0,"Minnesota History Center",44.949053,-93.10673,15
"12318","30101",2017-08-25,"Fri",6,4,2,"N Milton Street & Summit Ave",44.941599,-93.138832,15
"12319","30117",2017-08-25,"Fri",2,2,0,"10th Street E & Cedar Street",44.950189,-93.09759,15
"12320","30089",2017-08-25,"Fri",6,7,-1,"Lake Calhoun Center",44.94846717,-93.31729442,27
"12321","30191",2017-08-25,"Fri",3,2,1,"University Ave SE & Bedford Street SE",44.96876,-93.21003,15
"12322","30099",2017-08-25,"Fri",3,3,0,"Kowalski's Market",44.94010259,-93.15315127,15
"12323","30203",2017-08-25,"Fri",3,3,0,"W 50th Street & W Minnehaha Pkwy",44.912125,-93.298552,23
"12324","NRHQ",2017-08-25,"Fri",2,1,1,"Nice Ride World Headquarters",44.953566,-93.220066,7
"12325","30071",2017-08-25,"Fri",2,2,0,"7th Street N & Plymouth Ave N",44.991704,-93.293988,15
"12326","30125",2017-08-25,"Fri",2,1,1,"Cedar Street & Columbus Ave",44.95235098,-93.09954867,15
"12327","30199",2017-08-25,"Fri",2,2,0,"Hidden Falls Park",44.90700063,-93.19143176,19
"12328","30155",2017-08-25,"Fri",1,1,0,"University of St. Thomas",44.93992412,-93.19278225,15
"12329","30069",2017-08-25,"Fri",3,3,0,"Farview Park",45.005994,-93.287559,15
"12330","30151",2017-08-25,"Fri",2,0,2,"Boom Island Park",44.99254,-93.270256,15
"12331","30085",2017-08-25,"Fri",1,7,-6,"Grand Ave & Fairview Ave",44.940513,-93.177093,15
"12332","30097",2017-08-25,"Fri",3,2,1,"Pleasant Ave S &  Lake Street",44.948556,-93.283163,15
"12333","30167",2017-08-25,"Fri",3,6,-3,"E 38th Street & 42nd Ave S",44.9342,-93.2125,15
"12334","30105",2017-08-25,"Fri",2,1,1,"Lexington Pkwy & University Ave",44.955363,-93.146379,15
"12335","30126",2017-08-25,"Fri",2,5,-3,"5th Street E & Minnesota Street N",44.94683,-93.09231,19
"12336","30107",2017-08-25,"Fri",2,0,2,"Dale Street N & University Ave",44.956066,-93.126088,15
"12337","30028",2017-08-25,"Fri",3,8,-5,"Washington & Marquette",44.98087361,-93.26692522,19
"12338","30076",2017-08-25,"Fri",6,2,4,"Carleton Street & University Ave ",44.963549,-93.195906,15
"12339","30066",2017-08-25,"Fri",1,1,0,"Wirth Beach",44.9798,-93.322066,15
"12340","30140",2017-08-25,"Fri",1,0,1,"Rice Street & University Ave W",44.95562146,-93.10574323,15
"12341","30201",2017-08-25,"Fri",2,0,2,"Elwood Ave N & Oak Park Ave N",44.98716,-93.301944,15
"12342","30075",2017-08-25,"Fri",1,2,-1,"Curfew Street & Ellis Ave.",44.96616,-93.20525,15
"12343","30177",2017-08-25,"Fri",1,1,0,"3rd Street NE & Lowry Ave NE",45.01304,-93.264573,15
"12344","30092",2017-08-25,"Fri",1,3,-2,"2nd Street N & 8th Ave N",44.98961164,-93.27718735,19
"12345","30142",2017-08-24,"Thu",26,11,15,"9th Street N & Hawthorne Ave",44.97731428,-93.27776134,27
"12346","30020",2017-08-24,"Thu",8,7,1,"YWCA Uptown",44.95131,-93.29853,19
"12347","30031",2017-08-24,"Thu",21,15,6,"23rd Ave SE & 6th Street SE",44.977028,-93.221639,23
"12348","30094",2017-08-24,"Thu",8,6,2,"West 32nd Street & Bryant Ave S",44.94478,-93.29038,15
"12349","30047",2017-08-24,"Thu",20,23,-3,"University & Bank Street SE",44.98717,-93.25576,19
"12350","30074",2017-08-24,"Thu",16,14,2,"27th Ave SE & University Ave",44.97259,-93.218919,15
"12351","30035",2017-08-24,"Thu",21,21,0,"Loring Park",44.9715,-93.284927,15
"12352","30060",2017-08-24,"Thu",22,21,1,"Nicollet & Franklin",44.96342,-93.277939,23
"12353","30029",2017-08-24,"Thu",59,52,7,"Hennepin County Government Center",44.976602,-93.266701,41
"12354","30016",2017-08-24,"Thu",24,25,-1,"Walker Art Center",44.96710368,-93.2890749,23
"12355","30007",2017-08-24,"Thu",26,24,2,"9th Street & 4th Ave",44.97265,-93.26872,19
"12356","30022",2017-08-24,"Thu",17,21,-4,"26th Street & Lyndale",44.95548,-93.28775,15
"12357","30028",2017-08-24,"Thu",13,17,-4,"Washington & Marquette",44.98087361,-93.26692522,19
"12358","30115",2017-08-24,"Thu",49,59,-10,"Washington Ave SE & Union Street SE",44.97394,-93.2321,31
"12359","30009",2017-08-24,"Thu",32,25,7,"4th Street & 13th Ave SE",44.98102,-93.23746,27
"12360","30183",2017-08-24,"Thu",52,51,1,"Weisman Art Museum",44.973607,-93.237254,19
"12361","30057",2017-08-24,"Thu",47,43,4,"McNamara Center",44.9743,-93.22854,19
"12362","30045",2017-08-24,"Thu",14,16,-2,"Franklin & 28th Ave",44.962701,-93.230893,19
"12363","30065",2017-08-24,"Thu",11,9,2,"N Washington Ave & 9th Ave N",44.98987911,-93.27978373,15
"12364","30042",2017-08-24,"Thu",46,41,5,"IDS Center",44.975641,-93.272185,23
"12365","30186",2017-08-24,"Thu",38,40,-2,"S 5th Street & Nicollet Mall",44.97866518,-93.27050328,19
"12366","30113",2017-08-24,"Thu",15,18,-3,"U of M St. Paul Student Center",44.984527,-93.185029,15
"12367","30109",2017-08-24,"Thu",12,14,-2,"Como Ave SE & 29th Ave SE",44.987934,-93.212892,19
"12368","30180",2017-08-24,"Thu",15,12,3,"3rd Street N & 8th Ave N",44.987996,-93.279854,19
"12369","30095",2017-08-24,"Thu",1,6,-5,"West 36th Street & Bryant Ave S",44.93775,-93.2912,15
"12370","30089",2017-08-24,"Thu",33,30,3,"Lake Calhoun Center",44.94846717,-93.31729442,27
"12371","30034",2017-08-24,"Thu",16,18,-2,"Oak Street Ramp",44.97202,-93.22697,23
"12372","30085",2017-08-24,"Thu",5,4,1,"Grand Ave & Fairview Ave",44.940513,-93.177093,15
"12373","30021",2017-08-24,"Thu",13,25,-12,"2nd Ave N & Washington Ave N",44.98383,-93.27099,19
"12374","30197",2017-08-24,"Thu",34,35,-1,"15th Ave SE & 4th Street SE",44.979878,-93.234739,23
"12375","30152",2017-08-24,"Thu",11,10,1,"Broadway & Marshall Street NE",44.998613,-93.268633,15
"12376","30043",2017-08-24,"Thu",8,11,-3,"Lake Street & Humboldt",44.94865,-93.30077,19
"12377","30027",2017-08-24,"Thu",26,38,-12,"4th Street S & 19th Ave",44.97003,-93.24519,19
"12378","30137",2017-08-24,"Thu",14,9,5,"Selby Ave & Virginia Street",44.9467,-93.1151,19
"12379","30063",2017-08-24,"Thu",12,12,0,"Elliot Park",44.970553,-93.26079,15
"12380","30024",2017-08-24,"Thu",59,65,-6,"Coffman Union",44.973378,-93.234762,35
"12381","30075",2017-08-24,"Thu",5,3,2,"Curfew Street & Ellis Ave.",44.96616,-93.20525,15
"12382","30114",2017-08-24,"Thu",4,4,0,"3rd Ave S & E 38th Street",44.93387867,-93.27260882,11
"12383","30073",2017-08-24,"Thu",7,2,5,"West 34th Street  & Hennepin Ave S",44.941388,-93.298634,19
"12384","30090",2017-08-24,"Thu",23,19,4,"Portland Ave & Washington Ave",44.978068,-93.26023,19
"12385","30079",2017-08-24,"Thu",1,0,1,"Sherburne Ave & Snelling Ave N",44.956624,-93.16734,15
"12386","30013",2017-08-24,"Thu",16,18,-2,"Lyndale Ave S & W 29th Street",44.94948465,-93.28822732,19
"12387","30026",2017-08-24,"Thu",26,22,4,"Mayo Memorial Building",44.97209,-93.23206,25
"12388","30088",2017-08-24,"Thu",46,44,2,"6th Ave SE & University Ave",44.983281,-93.24812,27
"12389","30011",2017-08-24,"Thu",25,13,12,"North 2nd Street & 4th Ave N",44.986087,-93.272459,19
"12390","30203",2017-08-24,"Thu",2,2,0,"W 50th Street & W Minnehaha Pkwy",44.912125,-93.298552,23
"12391","30039",2017-08-24,"Thu",17,17,0,"10th Street & Nicollet Mall",44.973839,-93.274544,19
"12392","30019",2017-08-24,"Thu",31,39,-8,"Social Sciences",44.97063898,-93.24355245,27
"12393","30093",2017-08-24,"Thu",34,25,9,"West 15th Street & Willow",44.968237,-93.281991,23
"12394","30050",2017-08-24,"Thu",17,23,-6,"2nd Ave S & S 3rd Street",44.97974,-93.26599,27
"12395","30143",2017-08-24,"Thu",19,20,-1,"Chicago Ave & S Washington Ave",44.977521,-93.256736,19
"12396","30000",2017-08-24,"Thu",23,20,3,"100 Main Street SE",44.984892,-93.256551,27
"12397","30071",2017-08-24,"Thu",1,0,1,"7th Street N & Plymouth Ave N",44.991704,-93.293988,15
"12398","30184",2017-08-24,"Thu",28,25,3,"Hennepin Ave & S Washington Ave",44.981895,-93.269195,23
"12399","30087",2017-08-24,"Thu",15,17,-2,"Grant Street & Portland Ave",44.96954,-93.2669,15
"12400","30165",2017-08-24,"Thu",3,4,-1,"Upton Ave S & Sheridan Ave S",44.92515,-93.314597,15
"12401","30190",2017-08-24,"Thu",17,17,0,"7th Street SE & 10th Ave SE",44.985576,-93.238743,15
"12402","30061",2017-08-24,"Thu",8,6,2,"W 31st Street & Hennepin Ave S",44.946687,-93.29736,19
"12403","30194",2017-08-24,"Thu",17,21,-4,"23rd Ave SE & University Ave SE",44.974397,-93.223002,23
"12404","30014",2017-08-24,"Thu",18,15,3,"22nd Ave S & Franklin Ave",44.96293,-93.241042,15
"12405","30202",2017-08-24,"Thu",25,24,1,"Mill City Quarter",44.9805,-93.2618,23
"12406","30004",2017-08-24,"Thu",14,13,1,"11th Street & Hennepin",44.97534,-93.27869,23
"12407","30160",2017-08-24,"Thu",10,5,5,"Dupont Ave S & W 29th Street",44.949699,-93.293129,15
"12408","30187",2017-08-24,"Thu",9,12,-3,"Groveland Ave & Clifton Place",44.966145,-93.286294,19
"12409","30119",2017-08-24,"Thu",4,10,-6,"Union Depot",44.948399,-93.086584,23
"12410","30051",2017-08-24,"Thu",19,23,-4,"7th Street & 4th Ave S",44.97497,-93.266684,15
"12411","30091",2017-08-24,"Thu",34,36,-2,"Gateway Park",44.9825943,-93.2675139,19
"12412","30078",2017-08-24,"Thu",1,1,0,"Englewood Ave & N Asbury Street",44.964172,-93.165868,15
"12413","30164",2017-08-24,"Thu",1,4,-3,"Cleveland Ave S & Highland Parkway",44.919593,-93.187264,15
"12414","30015",2017-08-24,"Thu",26,26,0,"Washington & Cedar",44.97344,-93.24748,20
"12415","30103",2017-08-24,"Thu",2,1,1,"Hague Ave & Dale Street",44.945736,-93.12661,15
"12416","30154",2017-08-24,"Thu",51,51,0,"11th Ave S & S 2nd Street",44.97673,-93.252189,23
"12417","30166",2017-08-24,"Thu",29,25,4,"W 36th Street & W Calhoun Parkway",44.937817,-93.320212,19
"12418","30032",2017-08-24,"Thu",27,21,6,"4th Street & 17th Ave SE",44.97913,-93.23189,15
"12419","30055",2017-08-24,"Thu",9,12,-3,"Malcolm Ave SE & 5th Street SE",44.97337143,-93.21126401,24
"12420","30044",2017-08-24,"Thu",10,9,1,"26th Street & Hennepin",44.9554734,-93.29714298,15
"12421","30151",2017-08-24,"Thu",5,5,0,"Boom Island Park",44.99254,-93.270256,15
"12422","30054",2017-08-24,"Thu",14,13,1,"Midtown Greenway & 5th Ave S",44.950371,-93.269278,15
"12423","30170",2017-08-24,"Thu",8,9,-1,"Nicollet Island",44.985388,-93.26145,15
"12424","30048",2017-08-24,"Thu",13,16,-3,"Dupont Ave & 22nd Street",44.96146,-93.29303,15
"12425","30037",2017-08-24,"Thu",11,12,-1,"Currie Park",44.969225,-93.251136,15
"12426","30158",2017-08-24,"Thu",49,52,-3,"Lake Street & Knox Ave S",44.9485,-93.305209,41
"12427","30025",2017-08-24,"Thu",34,28,6,"Williamson Hall",44.977406,-93.234911,25
"12428","30008",2017-08-24,"Thu",15,20,-5,"Midtown Exchange",44.94859,-93.2602,19
"12429","30030",2017-08-24,"Thu",31,24,7,"South 2nd Street & 3rd Ave S",44.98092673,-93.26345444,23
"12430","30066",2017-08-24,"Thu",4,5,-1,"Wirth Beach",44.9798,-93.322066,15
"12431","30163",2017-08-24,"Thu",6,3,3,"38th Street Light Rail Station",44.93434,-93.229338,15
"12432","30181",2017-08-24,"Thu",7,9,-2,"5th Ave N & 4th Street N",44.98446,-93.277234,23
"12433","30052",2017-08-24,"Thu",9,7,2,"Nicollet Mall & Grant Street",44.96995,-93.278133,15
"12434","30144",2017-08-24,"Thu",9,10,-1,"N 4th Ave & W River Parkway",44.988461,-93.269087,15
"12435","30010",2017-08-24,"Thu",9,5,4,"Hennepin & Laurel Ave",44.97391,-93.28305,15
"12436","30145",2017-08-24,"Thu",3,11,-8,"Minneapolis Park & Recreation Board",45.00095,-93.277037,15
"12437","30018",2017-08-24,"Thu",15,14,1,"MCAD",44.957214,-93.274981,17
"12438","30081",2017-08-24,"Thu",10,8,2,"East Lake Street & 36th Ave S",44.94826,-93.22106,15
"12439","30005",2017-08-24,"Thu",13,9,4,"Hennepin & Central Avenue NE",44.98889,-93.25392,15
"12440","30192",2017-08-24,"Thu",12,8,4,"Cooke Hall",44.976303,-93.230029,15
"12441","30134",2017-08-24,"Thu",8,10,-2,"Upper Landing",44.940902,-93.098712,19
"12442","30131",2017-08-24,"Thu",9,8,1,"Harriet Island",44.93768,-93.094532,19
"12443","30182",2017-08-24,"Thu",10,18,-8,"Sanford Hall",44.980831,-93.240282,23
"12444","30083",2017-08-24,"Thu",6,4,2,"Wilder Street & Marshall Ave",44.948147,-93.185819,15
"12445","30053",2017-08-24,"Thu",17,30,-13,"2nd Ave N & N 6th Street",44.980536,-93.275626,23
"12446","30006",2017-08-24,"Thu",20,14,6,"YWCA Downtown",44.972217,-93.276435,23
"12447","30104",2017-08-24,"Thu",6,5,1,"Logan Park",44.99882,-93.25276,23
"12448","30049",2017-08-24,"Thu",3,2,1,"Nicollet Ave & W 37th Street",44.93531794,-93.27807784,15
"12449","30046",2017-08-24,"Thu",18,14,4,"Washington Ave S & 10th Ave S",44.97654,-93.25535,19
"12450","30100",2017-08-24,"Thu",18,20,-2,"Lake Como Pavilion",44.981914,-93.143383,23
"12451","30136",2017-08-24,"Thu",4,1,3,"Science Museum of Minnesota",44.942846,-93.097836,15
"12452","30176",2017-08-24,"Thu",9,3,6,"Washington Ave N & Cedar Lake Trail",44.985406,-93.274031,19
"12453","30195",2017-08-24,"Thu",45,36,9,"Willey Hall",44.972404,-93.242891,23
"12454","30132",2017-08-24,"Thu",7,1,6,"Kellogg Blvd & Wabasha Street",44.943846,-93.09227,15
"12455","30193",2017-08-24,"Thu",17,18,-1,"Mariucci Arena",44.977899,-93.226629,25
"12456","30157",2017-08-24,"Thu",21,24,-3,"Lake Harriet Bandshell",44.92936,-93.30713,25
"12457","30179",2017-08-24,"Thu",15,24,-9,"Park Ave & 4th Street S",44.97589503,-93.25998902,27
"12458","30002",2017-08-24,"Thu",11,10,1,"Riverside Ave & 23rd Ave S",44.967115,-93.240149,15
"12459","30149",2017-08-24,"Thu",18,22,-4,"Minnehaha Park",44.916906,-93.213587,27
"12460","30067",2017-08-24,"Thu",2,1,1,"Bryant Ave N & West Broadway",44.999341,-93.290941,15
"12461","30092",2017-08-24,"Thu",6,10,-4,"2nd Street N & 8th Ave N",44.98961164,-93.27718735,19
"12462","30171",2017-08-24,"Thu",10,5,5,"SE 3rd Ave & University Ave SE",44.985465,-93.252102,15
"12463","30189",2017-08-24,"Thu",20,13,7,"Delaware Street SE & 26th Ave SE",44.972128,-93.221021,19
"12464","30116",2017-08-24,"Thu",4,3,1,"Minnesota History Center",44.949053,-93.10673,15
"12465","30111",2017-08-24,"Thu",1,2,-1,"Hamline Ave N & University Ave",44.9559764,-93.15670252,15
"12466","30191",2017-08-24,"Thu",10,9,1,"University Ave SE & Bedford Street SE",44.96876,-93.21003,15
"12467","30058",2017-08-24,"Thu",11,7,4,"Elliot Hall",44.97685,-93.23818,15
"12468","30023",2017-08-24,"Thu",3,5,-2,"Chicago & 27th Street",44.95355,-93.26259,15
"12469","30059",2017-08-24,"Thu",3,4,-1,"Glenwood Ave & N Morgan Ave",44.981147,-93.304427,15
"12470","30146",2017-08-24,"Thu",2,2,0,"North Mississippi Regional Park",45.042435,-93.283734,27
"12471","30033",2017-08-24,"Thu",5,4,1,"Franklin & 11th Ave",44.96251,-93.2583,15
