"","Stationnumber","Name","weekday","RidesOut","RidesIn","Rideoutminusin"
"59","30008","Midtown Exchange","Fri",1.24924924924925,1.21321321321321,0.036036036036036
"60","30008","Midtown Exchange","Thu",1.19122257053292,1.01567398119122,0.175548589341693
"61","30008","Midtown Exchange","Wed",1.11578947368421,1.09824561403509,0.0175438596491228
"62","30008","Midtown Exchange","Mon",1.19798657718121,1.15436241610738,0.0436241610738255
"63","30008","Midtown Exchange","Tue",1.07191780821918,1.0513698630137,0.0205479452054795
"64","30009","4th Street & 13th Ave SE","Sun",1.72007722007722,1.7992277992278,-0.0791505791505791
"65","30009","4th Street & 13th Ave SE","Sat",1.96222664015905,2.0596421471173,-0.0974155069582505
"66","30009","4th Street & 13th Ave SE","Fri",1.89455184534271,1.7908611599297,0.103690685413005
"67","30009","4th Street & 13th Ave SE","Thu",1.88848263254113,1.88665447897623,0.00182815356489945
"68","30009","4th Street & 13th Ave SE","Wed",1.78358208955224,1.71268656716418,0.0708955223880597
"69","30009","4th Street & 13th Ave SE","Tue",1.8544776119403,1.77238805970149,0.082089552238806
"70","30009","4th Street & 13th Ave SE","Mon",1.89546351084813,1.8422090729783,0.0532544378698225
"71","30010","Hennepin & Laurel Ave","Sat",1.309963099631,1.19188191881919,0.118081180811808
"72","30010","Hennepin & Laurel Ave","Fri",0.972027972027972,0.793706293706294,0.178321678321678
"73","30010","Hennepin & Laurel Ave","Thu",0.9198606271777,0.763066202090592,0.156794425087108
"74","30010","Hennepin & Laurel Ave","Wed",0.885521885521885,0.821548821548822,0.063973063973064
"75","30010","Hennepin & Laurel Ave","Tue",0.939393939393939,0.875,0.0643939393939394
"76","30010","Hennepin & Laurel Ave","Mon",0.888888888888889,0.785185185185185,0.103703703703704
"77","30010","Hennepin & Laurel Ave","Sun",1.22040816326531,1.09387755102041,0.126530612244898
"78","30011","North 2nd Street & 4th Ave N","Sun",1.80555555555556,1.53282828282828,0.272727272727273
"79","30011","North 2nd Street & 4th Ave N","Sat",2.28325123152709,2.0615763546798,0.221674876847291
"80","30011","North 2nd Street & 4th Ave N","Fri",1.7521186440678,1.45974576271186,0.292372881355932
"81","30011","North 2nd Street & 4th Ave N","Thu",1.76433121019108,1.41188959660297,0.35244161358811
"82","30011","North 2nd Street & 4th Ave N","Wed",1.83062645011601,1.55220417633411,0.278422273781903
"83","30011","North 2nd Street & 4th Ave N","Tue",1.72365339578454,1.53395784543326,0.189695550351288
"84","30011","North 2nd Street & 4th Ave N","Mon",1.84029484029484,1.45208845208845,0.388206388206388
"85","30012","Mpls Convention Center","Sun",1.29,1.65,-0.36
"86","30012","Mpls Convention Center","Sat",1.47085201793722,1.54708520179372,-0.0762331838565022
"87","30012","Mpls Convention Center","Fri",1.18222222222222,1.00888888888889,0.173333333333333
"88","30012","Mpls Convention Center","Thu",1.10697674418605,1.02790697674419,0.0790697674418605
"89","30012","Mpls Convention Center","Wed",0.985436893203884,0.902912621359223,0.0825242718446602
"90","30012","Mpls Convention Center","Tue",1.17488789237668,1.21973094170404,-0.0448430493273543
"91","30012","Mpls Convention Center","Mon",1.6,1.43243243243243,0.167567567567568
"92","30013","Lyndale Ave S & W 29th Street","Sun",1.86746987951807,1.75421686746988,0.113253012048193
"93","30013","Lyndale Ave S & W 29th Street","Sat",2.15777262180974,2.03712296983759,0.120649651972158
"94","30013","Lyndale Ave S & W 29th Street","Fri",1.38541666666667,1.54427083333333,-0.158854166666667
"95","30013","Lyndale Ave S & W 29th Street","Thu",1.09826589595376,1.29190751445087,-0.19364161849711
"96","30013","Lyndale Ave S & W 29th Street","Wed",1.06907894736842,1.20723684210526,-0.138157894736842
"97","30013","Lyndale Ave S & W 29th Street","Tue",1.0353982300885,1.11209439528024,-0.0766961651917404
"98","30013","Lyndale Ave S & W 29th Street","Mon",1.19365079365079,1.26666666666667,-0.073015873015873
"99","30014","22nd Ave S & Franklin Ave","Sun",1.01034482758621,1.0551724137931,-0.0448275862068966
"100","30014","22nd Ave S & Franklin Ave","Sat",1.04452054794521,0.982876712328767,0.0616438356164384
"101","30014","22nd Ave S & Franklin Ave","Fri",0.953168044077135,0.988980716253444,-0.0358126721763085
"102","30014","22nd Ave S & Franklin Ave","Thu",1.072,1.09333333333333,-0.0213333333333333
"103","30014","22nd Ave S & Franklin Ave","Wed",0.992555831265509,1,-0.00744416873449132
"104","30014","22nd Ave S & Franklin Ave","Tue",0.983050847457627,1.14124293785311,-0.15819209039548
"105","30014","22nd Ave S & Franklin Ave","Mon",1.00898203592814,1.09281437125748,-0.0838323353293413
"106","30015","Washington & Cedar","Sun",1.56118143459916,1.48523206751055,0.0759493670886076
"107","30015","Washington & Cedar","Sat",1.86796536796537,1.82683982683983,0.0411255411255411
"108","30015","Washington & Cedar","Fri",1.68432203389831,1.57627118644068,0.108050847457627
"109","30015","Washington & Cedar","Thu",1.45531914893617,1.49148936170213,-0.0361702127659574
"110","30015","Washington & Cedar","Wed",1.40715883668904,1.48098434004474,-0.0738255033557047
"111","30015","Washington & Cedar","Tue",1.5534188034188,1.53418803418803,0.0192307692307692
"112","30015","Washington & Cedar","Mon",1.44170403587444,1.54260089686099,-0.100896860986547
"113","30016","Walker Art Center","Fri",1.51681957186544,1.55351681957187,-0.036697247706422
"114","30016","Walker Art Center","Thu",1.38947368421053,1.45614035087719,-0.0666666666666667
"115","30016","Walker Art Center","Tue",1.15983606557377,1.38524590163934,-0.225409836065574
"116","30016","Walker Art Center","Mon",1.30044843049327,1.42152466367713,-0.121076233183857
"117","30016","Walker Art Center","Sun",2.24193548387097,2.44193548387097,-0.2
"118","30016","Walker Art Center","Sat",2.95498392282958,3.22186495176849,-0.266881028938907
"119","30016","Walker Art Center","Wed",1.20614035087719,1.14473684210526,0.0614035087719298
"120","30017","Lyndale Ave S & 22nd Street ","Sun",1.25449871465296,1.38046272493573,-0.125964010282776
"121","30017","Lyndale Ave S & 22nd Street ","Sat",1.36658932714617,1.29930394431555,0.0672853828306264
"122","30017","Lyndale Ave S & 22nd Street ","Fri",1.21375921375921,1.08845208845209,0.125307125307125
"123","30017","Lyndale Ave S & 22nd Street ","Thu",1.04497354497354,1.08201058201058,-0.037037037037037
"124","30017","Lyndale Ave S & 22nd Street ","Wed",1.10704225352113,1.06478873239437,0.0422535211267606
"125","30017","Lyndale Ave S & 22nd Street ","Tue",1.13544668587896,1.02305475504323,0.112391930835735
"126","30017","Lyndale Ave S & 22nd Street ","Mon",1.05507246376812,1.09565217391304,-0.0405797101449275
"127","30018","MCAD","Sun",1.2443729903537,1.45980707395498,-0.215434083601286
"128","30018","MCAD","Sat",1.16158536585366,1.34146341463415,-0.179878048780488
"129","30018","MCAD","Fri",1.14327485380117,1.06140350877193,0.0818713450292398
"130","30018","MCAD","Thu",0.971153846153846,1.04487179487179,-0.0737179487179487
"131","30018","MCAD","Tue",0.935483870967742,0.949820788530466,-0.014336917562724
"132","30018","MCAD","Mon",0.848708487084871,0.874538745387454,-0.025830258302583
"133","30018","MCAD","Wed",0.912408759124088,0.948905109489051,-0.0364963503649635
"134","30019","Social Sciences","Sun",1.37628865979381,1.51546391752577,-0.139175257731959
"135","30019","Social Sciences","Sat",1.42117647058824,1.51058823529412,-0.0894117647058824
"136","30019","Social Sciences","Fri",1.96913580246914,2.09259259259259,-0.123456790123457
"137","30019","Social Sciences","Thu",2.32741617357002,2.57790927021696,-0.250493096646943
"138","30019","Social Sciences","Wed",2.41616161616162,2.55151515151515,-0.135353535353535
"139","30019","Social Sciences","Tue",2.42741935483871,2.69354838709677,-0.266129032258065
"140","30019","Social Sciences","Mon",2.14255319148936,2.37872340425532,-0.236170212765957
"141","30020","YWCA Uptown","Sun",1.53420195439739,1.44951140065147,0.0846905537459283
"142","30020","YWCA Uptown","Sat",1.55345911949686,1.4937106918239,0.059748427672956
"143","30020","YWCA Uptown","Fri",1.1394422310757,1.199203187251,-0.0597609561752988
"144","30020","YWCA Uptown","Thu",0.945,1,-0.055
"145","30020","YWCA Uptown","Mon",1.00526315789474,1.04210526315789,-0.0368421052631579
"146","30020","YWCA Uptown","Wed",0.893258426966292,0.949438202247191,-0.0561797752808989
"147","30020","YWCA Uptown","Tue",0.919811320754717,0.94811320754717,-0.0283018867924528
"148","30021","2nd Ave N & Washington Ave N","Wed",1.05105105105105,1.09009009009009,-0.039039039039039
"149","30021","2nd Ave N & Washington Ave N","Tue",1.1497005988024,1.11976047904192,0.029940119760479
"150","30021","2nd Ave N & Washington Ave N","Mon",1.09119496855346,1.15723270440252,-0.0660377358490566
"151","30021","2nd Ave N & Washington Ave N","Sun",1.6577380952381,1.55654761904762,0.101190476190476
"152","30021","2nd Ave N & Washington Ave N","Sat",1.864,1.89333333333333,-0.0293333333333333
"153","30021","2nd Ave N & Washington Ave N","Thu",1.15072463768116,1.26666666666667,-0.115942028985507
"154","30021","2nd Ave N & Washington Ave N","Fri",1.2853470437018,1.31619537275064,-0.0308483290488432
"155","30022","26th Street & Lyndale","Wed",0.830097087378641,0.912621359223301,-0.0825242718446602
"156","30022","26th Street & Lyndale","Tue",1.03255813953488,1.05581395348837,-0.0232558139534884
"157","30022","26th Street & Lyndale","Mon",1.02666666666667,0.995555555555556,0.0311111111111111
"158","30022","26th Street & Lyndale","Sun",1.24460431654676,1.39568345323741,-0.151079136690647
"159","30022","26th Street & Lyndale","Sat",1.5136186770428,1.41634241245136,0.0972762645914397
"160","30022","26th Street & Lyndale","Fri",1.20576131687243,1.04115226337449,0.164609053497942
"161","30022","26th Street & Lyndale","Thu",1.02790697674419,1.01860465116279,0.00930232558139535
"162","30023","Chicago & 27th Street","Fri",0.681318681318681,0.642857142857143,0.0384615384615385
"163","30023","Chicago & 27th Street","Thu",0.704663212435233,0.658031088082902,0.0466321243523316
"164","30023","Chicago & 27th Street","Mon",0.710691823899371,0.761006289308176,-0.050314465408805
"165","30023","Chicago & 27th Street","Sun",1.04724409448819,0.84251968503937,0.204724409448819
"166","30023","Chicago & 27th Street","Wed",0.703125,0.635416666666667,0.0677083333333333
"167","30023","Chicago & 27th Street","Tue",0.774193548387097,0.693548387096774,0.0806451612903226
"168","30023","Chicago & 27th Street","Sat",0.790322580645161,0.685483870967742,0.104838709677419
"169","30024","Coffman Union","Sun",1.44285714285714,1.24761904761905,0.195238095238095
"170","30024","Coffman Union","Sat",1.78815489749431,1.46013667425968,0.328018223234624
"171","30024","Coffman Union","Fri",3.27394636015326,3.02298850574713,0.25095785440613
"172","30024","Coffman Union","Thu",3.15441176470588,2.78492647058824,0.369485294117647
"173","30024","Coffman Union","Wed",3.16988416988417,2.9015444015444,0.268339768339768
"174","30024","Coffman Union","Tue",2.99619047619048,2.74285714285714,0.253333333333333
"175","30024","Coffman Union","Mon",2.92621359223301,2.60582524271845,0.320388349514563
"176","30025","Williamson Hall","Sun",1.13333333333333,0.795555555555556,0.337777777777778
"177","30025","Williamson Hall","Sat",1.07296137339056,1.07296137339056,0
"178","30025","Williamson Hall","Fri",1.72769953051643,1.94131455399061,-0.213615023474178
"179","30025","Williamson Hall","Thu",2.13033707865169,2.29662921348315,-0.166292134831461
"180","30025","Williamson Hall","Wed",1.99122807017544,2.24780701754386,-0.256578947368421
"181","30025","Williamson Hall","Tue",1.94252873563218,2.08275862068966,-0.140229885057471
"182","30025","Williamson Hall","Mon",1.90046296296296,1.96759259259259,-0.0671296296296296
"183","30026","Mayo Memorial Building","Sun",0.753303964757709,0.73568281938326,0.0176211453744493
"184","30026","Mayo Memorial Building","Sat",0.802884615384615,0.701923076923077,0.100961538461538
"185","30026","Mayo Memorial Building","Fri",1.24480369515012,1.20323325635104,0.0415704387990762
"186","30026","Mayo Memorial Building","Thu",1.26666666666667,1.22795698924731,0.0387096774193548
"187","30026","Mayo Memorial Building","Wed",1.215859030837,1.16079295154185,0.0550660792951542
"188","30026","Mayo Memorial Building","Tue",1.16107382550336,1.21476510067114,-0.0536912751677852
"189","30026","Mayo Memorial Building","Mon",1.17875647668394,1.20466321243523,-0.0259067357512953
"190","30027","4th Street S & 19th Ave","Sun",1.23579545454545,1.16761363636364,0.0681818181818182
"191","30027","4th Street S & 19th Ave","Sat",1.18075801749271,1.36443148688047,-0.183673469387755
"192","30027","4th Street S & 19th Ave","Fri",1.27828054298643,1.40497737556561,-0.126696832579186
"193","30027","4th Street S & 19th Ave","Thu",1.57303370786517,1.59775280898876,-0.0247191011235955
"194","30027","4th Street S & 19th Ave","Wed",1.47797356828194,1.52422907488987,-0.0462555066079295
"195","30027","4th Street S & 19th Ave","Tue",1.49785407725322,1.50214592274678,-0.00429184549356223
"196","30027","4th Street S & 19th Ave","Mon",1.47982062780269,1.54035874439462,-0.0605381165919283
"197","30028","Washington & Marquette","Sat",1.4,0.981818181818182,0.418181818181818
"198","30028","Washington & Marquette","Fri",1.10028653295129,1.05157593123209,0.0487106017191977
"199","30028","Washington & Marquette","Thu",0.971509971509972,1.03988603988604,-0.0683760683760684
"200","30028","Washington & Marquette","Wed",0.997109826589595,1.14739884393064,-0.15028901734104
"201","30028","Washington & Marquette","Tue",1.01529051987768,1.12844036697248,-0.113149847094801
"202","30028","Washington & Marquette","Mon",1.2027027027027,1.15202702702703,0.0506756756756757
"203","30028","Washington & Marquette","Sun",1.30350194552529,1.21011673151751,0.0933852140077821
"204","30029","Hennepin County Government Center","Sun",1.40694006309148,1.02839116719243,0.378548895899054
"205","30029","Hennepin County Government Center","Sat",1.37536656891496,1.18475073313783,0.190615835777126
"206","30029","Hennepin County Government Center","Fri",2.68937875751503,2.65531062124249,0.0340681362725451
"207","30029","Hennepin County Government Center","Thu",2.88306451612903,2.6491935483871,0.233870967741935
"208","30029","Hennepin County Government Center","Wed",2.81535269709544,2.52489626556017,0.29045643153527
"209","30029","Hennepin County Government Center","Tue",2.85656565656566,2.46060606060606,0.395959595959596
"210","30029","Hennepin County Government Center","Mon",2.47974413646055,2.34115138592751,0.138592750533049
"211","30030","South 2nd Street & 3rd Ave S","Sun",1.94778067885117,1.7597911227154,0.18798955613577
"212","30030","South 2nd Street & 3rd Ave S","Sat",2.15,1.71,0.44
"213","30030","South 2nd Street & 3rd Ave S","Fri",1.8876404494382,1.6314606741573,0.256179775280899
"214","30030","South 2nd Street & 3rd Ave S","Thu",1.66590389016018,1.40274599542334,0.263157894736842
"215","30030","South 2nd Street & 3rd Ave S","Wed",1.67581047381546,1.4139650872818,0.261845386533666
"216","30030","South 2nd Street & 3rd Ave S","Tue",1.9070351758794,1.65326633165829,0.253768844221106
"217","30030","South 2nd Street & 3rd Ave S","Mon",1.74744897959184,1.51785714285714,0.229591836734694
"218","30031","23rd Ave SE & 6th Street SE","Sun",1.11111111111111,0.96969696969697,0.141414141414141
"219","30031","23rd Ave SE & 6th Street SE","Fri",1.42307692307692,1.26923076923077,0.153846153846154
"220","30031","23rd Ave SE & 6th Street SE","Thu",1.45549738219895,1.30366492146597,0.151832460732984
"221","30031","23rd Ave SE & 6th Street SE","Wed",1.57754010695187,1.30748663101604,0.270053475935829
"222","30031","23rd Ave SE & 6th Street SE","Tue",1.4,1.15,0.25
"223","30031","23rd Ave SE & 6th Street SE","Mon",1.26259946949602,1.08222811671088,0.180371352785146
"224","30031","23rd Ave SE & 6th Street SE","Sat",1.3503937007874,1.31496062992126,0.0354330708661417
"225","30032","4th Street & 17th Ave SE","Sun",1.2271186440678,1.14915254237288,0.0779661016949153
"226","30032","4th Street & 17th Ave SE","Sat",1.30650154798762,1.28792569659443,0.0185758513931889
"227","30032","4th Street & 17th Ave SE","Fri",1.42452830188679,1.40801886792453,0.0165094339622642
"228","30032","4th Street & 17th Ave SE","Thu",1.43708609271523,1.32229580573951,0.114790286975717
"229","30032","4th Street & 17th Ave SE","Wed",1.39443155452436,1.52436194895592,-0.129930394431555
"230","30032","4th Street & 17th Ave SE","Tue",1.35049019607843,1.3406862745098,0.00980392156862745
"231","30032","4th Street & 17th Ave SE","Mon",1.35483870967742,1.38709677419355,-0.032258064516129
"232","30033","Franklin & 11th Ave","Sat",0.858156028368794,0.99290780141844,-0.134751773049645
"233","30033","Franklin & 11th Ave","Fri",0.786885245901639,0.836065573770492,-0.0491803278688525
"234","30033","Franklin & 11th Ave","Thu",0.686170212765957,0.792553191489362,-0.106382978723404
"235","30033","Franklin & 11th Ave","Sun",0.912751677852349,1.06040268456376,-0.147651006711409
"236","30033","Franklin & 11th Ave","Wed",0.796511627906977,0.872093023255814,-0.0755813953488372
"237","30033","Franklin & 11th Ave","Tue",0.756218905472637,0.950248756218905,-0.194029850746269
"238","30033","Franklin & 11th Ave","Mon",0.82051282051282,0.994871794871795,-0.174358974358974
"239","30034","Oak Street Ramp","Sun",1.15143603133159,1.47519582245431,-0.323759791122715
"240","30034","Oak Street Ramp","Sat",1.31449631449631,1.42260442260442,-0.108108108108108
"241","30034","Oak Street Ramp","Fri",1.44017094017094,1.54487179487179,-0.104700854700855
"242","30034","Oak Street Ramp","Thu",1.5253164556962,1.50632911392405,0.0189873417721519
"243","30034","Oak Street Ramp","Wed",1.29850746268657,1.41577825159915,-0.11727078891258
"244","30034","Oak Street Ramp","Tue",1.54859611231102,1.50755939524838,0.041036717062635
"245","30034","Oak Street Ramp","Mon",1.23206751054852,1.27215189873418,-0.040084388185654
"246","30035","Loring Park","Sun",1.96026490066225,1.8841059602649,0.076158940397351
"247","30035","Loring Park","Sat",2.2655737704918,2.2983606557377,-0.0327868852459016
"248","30035","Loring Park","Fri",1.52647975077882,1.50778816199377,0.0186915887850467
"249","30035","Loring Park","Thu",1.24916943521595,1.1063122923588,0.142857142857143
"250","30035","Loring Park","Wed",1.34732824427481,1.25190839694656,0.0954198473282443
"251","30035","Loring Park","Tue",1.22857142857143,1.20357142857143,0.025
"252","30035","Loring Park","Mon",1.312,1.208,0.104
"253","30037","Currie Park","Sun",1.12849162011173,1.06145251396648,0.0670391061452514
"254","30037","Currie Park","Sat",1.32900432900433,1.30735930735931,0.0216450216450216
"255","30037","Currie Park","Fri",0.935251798561151,0.938848920863309,-0.00359712230215827
"256","30037","Currie Park","Thu",0.838815789473684,0.921052631578947,-0.0822368421052632
"257","30037","Currie Park","Wed",0.887323943661972,0.957746478873239,-0.0704225352112676
"258","30037","Currie Park","Tue",0.904918032786885,0.908196721311475,-0.00327868852459016
"259","30037","Currie Park","Mon",0.959322033898305,0.898305084745763,0.0610169491525424
"260","30038","E Franklin Ave & Bloomington Ave S","Sun",1.02777777777778,0.972222222222222,0.0555555555555556
"261","30038","E Franklin Ave & Bloomington Ave S","Sat",0.869918699186992,0.910569105691057,-0.040650406504065
"262","30038","E Franklin Ave & Bloomington Ave S","Fri",0.808,0.832,-0.024
"263","30038","E Franklin Ave & Bloomington Ave S","Thu",0.73015873015873,0.714285714285714,0.0158730158730159
"264","30038","E Franklin Ave & Bloomington Ave S","Wed",0.681481481481481,0.718518518518519,-0.037037037037037
"265","30038","E Franklin Ave & Bloomington Ave S","Mon",0.8,0.748148148148148,0.0518518518518519
"266","30038","E Franklin Ave & Bloomington Ave S","Tue",0.786666666666667,0.866666666666667,-0.08
"267","30039","10th Street & Nicollet Mall","Sun",1.375,1.24305555555556,0.131944444444444
"268","30039","10th Street & Nicollet Mall","Sat",1.42686567164179,1.49850746268657,-0.0716417910447761
"269","30039","10th Street & Nicollet Mall","Fri",1.23173803526448,1.40302267002519,-0.171284634760705
"270","30039","10th Street & Nicollet Mall","Thu",1.10732984293194,1.21465968586387,-0.107329842931937
"271","30039","10th Street & Nicollet Mall","Wed",1.07396449704142,1.28698224852071,-0.21301775147929
"272","30039","10th Street & Nicollet Mall","Tue",1.22388059701493,1.17611940298507,0.0477611940298507
"273","30039","10th Street & Nicollet Mall","Mon",1.21450151057402,1.25075528700906,-0.0362537764350453
"274","30040","11th Street & Marquette","Sat",1.68406593406593,1.66483516483516,0.0192307692307692
"275","30040","11th Street & Marquette","Fri",1.0708446866485,1.32152588555858,-0.250681198910082
"276","30040","11th Street & Marquette","Thu",1.07062146892655,1.16101694915254,-0.0903954802259887
"277","30040","11th Street & Marquette","Wed",0.986970684039088,1.14332247557003,-0.156351791530945
"278","30040","11th Street & Marquette","Tue",1.11918604651163,1.21802325581395,-0.0988372093023256
"279","30040","11th Street & Marquette","Mon",1.22153846153846,1.31384615384615,-0.0923076923076923
"280","30040","11th Street & Marquette","Sun",1.59451219512195,1.60670731707317,-0.0121951219512195
"281","30041","Franklin & Portland","Fri",0.796934865900383,0.754789272030651,0.0421455938697318
"282","30041","Franklin & Portland","Thu",0.768595041322314,0.764462809917355,0.00413223140495868
"283","30041","Franklin & Portland","Wed",0.811111111111111,0.748148148148148,0.062962962962963
"284","30041","Franklin & Portland","Tue",0.791505791505791,0.722007722007722,0.0694980694980695
"285","30041","Franklin & Portland","Mon",0.807106598984772,0.83248730964467,-0.0253807106598985
"286","30041","Franklin & Portland","Sun",0.87037037037037,0.814814814814815,0.0555555555555556
"287","30041","Franklin & Portland","Sat",0.988095238095238,0.880952380952381,0.107142857142857
"288","30042","IDS Center","Sun",1.58778625954198,1.36132315521628,0.2264631043257
"289","30042","IDS Center","Sat",1.88395061728395,1.78518518518519,0.0987654320987654
"290","30042","IDS Center","Fri",2.13211382113821,2.0609756097561,0.0711382113821138
"291","30042","IDS Center","Thu",2.0103305785124,1.78099173553719,0.229338842975207
"292","30042","IDS Center","Wed",1.85529157667387,1.74730021598272,0.107991360691145
"293","30042","IDS Center","Tue",2.04771784232365,1.88589211618257,0.161825726141079
"294","30042","IDS Center","Mon",2.11868131868132,1.94065934065934,0.178021978021978
"295","30043","Lake Street & Humboldt","Sun",1.7484076433121,1.8343949044586,-0.0859872611464968
"296","30043","Lake Street & Humboldt","Sat",1.85207100591716,1.97041420118343,-0.118343195266272
"297","30043","Lake Street & Humboldt","Thu",0.874551971326165,1.11111111111111,-0.236559139784946
"298","30043","Lake Street & Humboldt","Wed",0.97489539748954,1.1673640167364,-0.192468619246862
"299","30043","Lake Street & Humboldt","Tue",0.964980544747082,1.24902723735409,-0.284046692607004
"300","30043","Lake Street & Humboldt","Mon",0.995884773662551,1.16872427983539,-0.172839506172839
"301","30043","Lake Street & Humboldt","Fri",1.20408163265306,1.23469387755102,-0.0306122448979592
"302","30044","26th Street & Hennepin","Sun",1.325,1.45714285714286,-0.132142857142857
"303","30044","26th Street & Hennepin","Fri",1.05434782608696,1.19202898550725,-0.13768115942029
"304","30044","26th Street & Hennepin","Thu",0.838983050847458,0.966101694915254,-0.127118644067797
"305","30044","26th Street & Hennepin","Wed",0.947368421052632,1.04824561403509,-0.100877192982456
"306","30044","26th Street & Hennepin","Tue",1,1.11864406779661,-0.11864406779661
"307","30044","26th Street & Hennepin","Mon",1.08974358974359,1.23076923076923,-0.141025641025641
"308","30044","26th Street & Hennepin","Sat",1.59154929577465,1.58450704225352,0.00704225352112676
"309","30045","Franklin & 28th Ave","Sat",1.28975265017668,1.26501766784452,0.0247349823321555
"310","30045","Franklin & 28th Ave","Fri",0.927536231884058,1.04927536231884,-0.121739130434783
"311","30045","Franklin & 28th Ave","Thu",0.965417867435158,1.03170028818444,-0.0662824207492795
"312","30045","Franklin & 28th Ave","Wed",1.03571428571429,1.05654761904762,-0.0208333333333333
"313","30045","Franklin & 28th Ave","Tue",1.0117994100295,1.07374631268437,-0.0619469026548673
"314","30045","Franklin & 28th Ave","Mon",1.09584664536741,1.16613418530351,-0.0702875399361022
"315","30045","Franklin & 28th Ave","Sun",1.28996282527881,1.38661710037175,-0.0966542750929368
"316","30046","Washington Ave S & 10th Ave S","Sun",1.48640483383686,1.29305135951662,0.193353474320242
"317","30046","Washington Ave S & 10th Ave S","Sat",1.69034090909091,1.55397727272727,0.136363636363636
"318","30046","Washington Ave S & 10th Ave S","Fri",1.35733333333333,1.11733333333333,0.24
"319","30046","Washington Ave S & 10th Ave S","Thu",1.19613259668508,1.15193370165746,0.0441988950276243
"320","30046","Washington Ave S & 10th Ave S","Wed",1.18047337278107,1.08579881656805,0.0946745562130177
"321","30046","Washington Ave S & 10th Ave S","Tue",1.14619883040936,1.16959064327485,-0.0233918128654971
"322","30046","Washington Ave S & 10th Ave S","Mon",1.25679758308157,1.02114803625378,0.235649546827795
"323","30047","University & Bank Street SE","Sun",1.72517321016166,1.635103926097,0.0900692840646651
"324","30047","University & Bank Street SE","Sat",1.86433260393873,1.79868708971554,0.0656455142231947
"325","30047","University & Bank Street SE","Fri",1.57078651685393,1.79775280898876,-0.226966292134831
"326","30047","University & Bank Street SE","Thu",1.33573141486811,1.32374100719424,0.0119904076738609
"327","30047","University & Bank Street SE","Wed",1.34010152284264,1.51522842639594,-0.175126903553299
"328","30047","University & Bank Street SE","Tue",1.30769230769231,1.48461538461538,-0.176923076923077
"329","30047","University & Bank Street SE","Mon",1.30939226519337,1.44198895027624,-0.132596685082873
"330","30048","Dupont Ave & 22nd Street","Sun",1.26545454545455,1.25818181818182,0.00727272727272727
"331","30048","Dupont Ave & 22nd Street","Sat",1.33123028391167,1.29652996845426,0.0347003154574132
"332","30048","Dupont Ave & 22nd Street","Fri",0.93859649122807,0.985380116959064,-0.0467836257309941
"333","30048","Dupont Ave & 22nd Street","Thu",0.836923076923077,0.867692307692308,-0.0307692307692308
"334","30048","Dupont Ave & 22nd Street","Wed",0.823333333333333,0.86,-0.0366666666666667
"335","30048","Dupont Ave & 22nd Street","Tue",0.837748344370861,0.860927152317881,-0.0231788079470199
"336","30048","Dupont Ave & 22nd Street","Mon",0.996363636363636,1.11272727272727,-0.116363636363636
"337","30049","Nicollet Ave & W 37th Street","Sun",1.10526315789474,1.26794258373206,-0.162679425837321
"338","30049","Nicollet Ave & W 37th Street","Fri",0.827586206896552,0.885057471264368,-0.0574712643678161
"339","30049","Nicollet Ave & W 37th Street","Wed",0.590277777777778,0.826388888888889,-0.236111111111111
"340","30049","Nicollet Ave & W 37th Street","Tue",0.607142857142857,0.878571428571429,-0.271428571428571
"341","30049","Nicollet Ave & W 37th Street","Sat",1.10928961748634,1.30601092896175,-0.19672131147541
"342","30049","Nicollet Ave & W 37th Street","Mon",0.704,0.808,-0.104
"343","30049","Nicollet Ave & W 37th Street","Thu",0.75,0.826388888888889,-0.0763888888888889
"344","30050","2nd Ave S & S 3rd Street","Sat",1.45357142857143,1.11785714285714,0.335714285714286
"345","30050","2nd Ave S & S 3rd Street","Fri",1.36805555555556,1.25231481481481,0.115740740740741
"346","30050","2nd Ave S & S 3rd Street","Thu",1.27954545454545,1.28863636363636,-0.00909090909090909
"347","30050","2nd Ave S & S 3rd Street","Wed",1.28893905191874,1.19864559819413,0.090293453724605
"348","30050","2nd Ave S & S 3rd Street","Tue",1.23664122137405,1.3206106870229,-0.083969465648855
"349","30050","2nd Ave S & S 3rd Street","Mon",1.24861878453039,1.20165745856354,0.0469613259668508
"350","30050","2nd Ave S & S 3rd Street","Sun",1.28286852589641,1.0398406374502,0.243027888446215
"351","30051","7th Street & 4th Ave S","Sun",1.1897233201581,1.05138339920949,0.138339920948617
"352","30051","7th Street & 4th Ave S","Sat",1.13962264150943,1.15094339622642,-0.0113207547169811
"353","30051","7th Street & 4th Ave S","Fri",1.25062656641604,1.26315789473684,-0.012531328320802
"354","30051","7th Street & 4th Ave S","Thu",1.34491978609626,1.25935828877005,0.0855614973262032
"355","30051","7th Street & 4th Ave S","Wed",1.40463917525773,1.37371134020619,0.0309278350515464
"356","30051","7th Street & 4th Ave S","Tue",1.41902313624679,1.31362467866324,0.105398457583548
"357","30051","7th Street & 4th Ave S","Mon",1.41159420289855,1.44057971014493,-0.0289855072463768
"358","30052","Nicollet Mall & Grant Street","Sat",1.47115384615385,1.33974358974359,0.131410256410256
"359","30052","Nicollet Mall & Grant Street","Fri",1.16987179487179,1.06089743589744,0.108974358974359
